movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors/0/peopleNm,companys/0/companyCd,companys/0/companyNm,companys/1/companyCd,companys/1/companyNm,companys/2/companyCd,companys/2/companyNm,directors/1/peopleNm,directors/2/peopleNm,directors/3/peopleNm,directors/4/peopleNm,directors/5/peopleNm
20162183,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,,2016,20161222,장편,개봉,일본,"애니메이션,어드벤처,판타지,가족",일본,애니메이션,유야마 쿠니히코,,,,,,,,,,,
20163183,로그 원: 스타워즈 스토리,ROGUE ONE: A STAR WARS STORY,2016,20161228,장편,개봉,미국,"액션,어드벤처,판타지,SF",미국,액션,가렛 에드워즈,,,,,,,,,,,
20164622,메가 사이클론 스톰,SUPER STORM,2011,20161121,장편,개봉,캐나다,"액션,드라마,SF",캐나다,액션,쉘든 윌슨,,,,,,,,,,,
20165982,원나잇 스캔들: 모닝 애프터,The Morning After,2015,20160805,장편,개봉,미국,"멜로/로맨스,코미디",미국,멜로/로맨스,산라 J. 켈,,,,,,,,,,,
20163285,드롭박스,The Drop Box,2015,20160519,장편,개봉,"한국,미국",다큐멘터리,한국,다큐멘터리,브라이언 아이비,20160101,Arbella Studio,20160102,킨드리드 이미지,,,,,,,
20160876,어린 형수 - 무삭제판,,2016,20161013,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,최우성,20158088,핵존슨,,,,,,,,,
20168148,꿈꾸는 나비,A Dreaming Butterfly,2016,20160812,장편,개봉,한국,"미스터리,스릴러",한국,미스터리,이상화,20061720,굿픽처스,,,,,,,,,
20169034,"불량소녀, 너를 응원해!",Flying Colors,2015,20160921,장편,개봉,일본,드라마,일본,드라마,도이 노부히로,,,,,,,,,,,
20162221,죄인,,2015,20161129,장편,개봉,한국,"액션,코미디",한국,액션,김종호,20141212,영화사 조선호랑이,,,,,,,,,
20164204,정사: 불륜의 맛 무삭제판,,2016,20161229,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,이민,20063099,(주)케이알씨지,,,,,,,,,
20168232,친구 누나 일본판,,2016,20161229,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김정오,20161021,(주)영화사가을,,,,,,,,,
20168085,미용실 : 특별한 서비스,,2016,20161229,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이리단,20160321,대호필름,20154628,(주)영화사 사계절,,,,,,,
20166826,내 친구의 아내 2,,2016,20161229,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,이도시,20140708,(주)매니아22 ,,,,,,,,,
20168233,내 남편의 친구,,2016,20161229,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김정오,20161021,(주)영화사가을,,,,,,,,,
20166984,위험한 유혹,As I Lay Dying,2013,20161228,장편,개봉,미국,드라마,미국,드라마,제임스 프랭코,,,,,,,,,,,
20166764,블랙 로즈,Black Rose,2014,20161228,장편,개봉,러시아,"액션,스릴러,드라마",러시아,액션,알렉산더 네브스키,,,,,,,,,,,
20168242,신 야쿠자,Yurusarezaru mono,2012,20161228,장편,개봉,일본,"스릴러,액션",일본,스릴러,츠지 히로유키,,,,,,,,,,,
20168227,마지막 사무라이,SAMURAI,2012,20161228,장편,개봉,일본,액션,일본,액션,가타오카 슈이즈,,,,,,,,,,,
20167525,처제의 꿈-무삭제,,2016,20161227,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,박주영,20130184,스마일컨텐츠,,,,,,,,,
20168103,SM_음탕한 욕망,Depth of Despair - Rearing,2010,20161221,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,토미오카 타다후미,,,,,,,,,,,
20168102,새아빠의 성노예,Depth of Despair - Awakening,2010,20161221,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,토미오카 타다후미,,,,,,,,,,,
20167875,뇌색녀의 음란본색,Crowning New Queen,2016,20161221,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,야마우치 다이스케,,,,,,,,,,,
20167764,완벽한 와이프: 낮저밤이,Nobody knows who i am,2014,20161220,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,안도 본,,,,,,,,,,,
20165968,바람난 여자들 무삭제판,,2016,20161220,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,기대호,20154628,(주)영화사 사계절,,,,,,,,,
20166197,내 아내의 언니,,2016,20161220,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이상우,20154628,(주)영화사 사계절,,,,,,,,,
20167784,음란 선비,,2016,20161217,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,최우성,20138995,(주)에이블엔터테인먼트,,,,,,,,,
20165946,지티에이,Grand theft auto,2016,20161216,장편,개봉,미국,"액션,드라마,범죄",미국,액션,나단 가바에프,,,,,,,,,,,
20167286,형의 여자,,2016,20161215,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,모리카와 케이,20162141,(유)쏘아필름,,,,,모리오카 토시유키,,,,
20166988,젊은 새엄마,,2016,20161215,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김정오,20161021,(주)영화사가을,,,,,,,,,
20165503,분노의 건샷,"3 holes, 2 Brads and Smoking Gun",2015,20161214,장편,개봉,미국,"범죄,스릴러",미국,범죄,힐러리안 뱅크스,,,,,,,,,,,
20161163,파칭코 엔젤: 복수의 정사,Pachinko Angel : Revenge Match,2014,20161214,장편,개봉,일본,성인물(에로),일본,성인물(에로),아이바 토모아키,,,,,,,,,,,
20164173,스캔들,,2016,20161213,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,이동현,20063099,(주)케이알씨지,,,,,,,,,
20165724,친구애인,,2016,20161212,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,박범수,20063099,(주)케이알씨지,,,,,,,,,
20166403,섹스가 다이어트에 미치는 영향,,2016,20161212,장편,개봉,한국,"멜로/로맨스,코미디",한국,멜로/로맨스,최무연,20154968,(주)로드하우스,,,,,,,,,
20164607,헬릭스,Helix,2015,20161209,장편,개봉,캐나다,"SF,미스터리,액션",캐나다,SF,에릭 피티,,,,,,,,,,,
20160182,미결처리반 Q,The Keeper Of Lost Causes,2013,20161203,장편,개봉,덴마크,"범죄,미스터리",덴마크,범죄,미켈 노르가드,,,,,,,,,,,
20165645,F컵 거유녀의 이중 생활: 매춘,Mature Body,2013,20161201,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,오오데라 순고,,,,,,,,,,,
20164502,킥복서 리턴즈,Kickboxer: Vengeance,2016,20161201,장편,개봉,미국,액션,미국,액션,존 스톡웰,,,,,,,,,,,
20164565,캐빈 피버: 블러디 홀리데이,CABIN FEVER: REBOOT,2016,20161201,장편,개봉,미국,"공포(호러),스릴러,미스터리",미국,공포(호러),트래비스 자리니,,,,,,,,,,,
20164203,정사: 불륜의 맛,,2016,20161201,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,이민,20063099,(주)케이알씨지,,,,,,,,,
20163703,전망 좋은 집 3,,2016,20161201,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,곽승호,20141397,영화사 인연,,,,,,,,,
20165663,발정난 여형사의 위험한 수사,Angel in White,2013,20161201,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,아오야마 유미코,,,,,,,,,,,
20165964,친구아빠,,2016,20161201,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김정오,20161021,(주)영화사가을,,,,,,,,,
20162602,이스마엘,Ismael,2013,20161201,장편,개봉,스페인,드라마,스페인,드라마,마르셀로 피네이로,,,,,,,,,,,
20165983,선배의 여자친구,,2016,20161201,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김정오,20161021,(주)영화사가을,,,,,,,,,
20165089,사자왕: 거대 전쟁의 시작,RICHARD THE LIONHEART: REBELLION,2015,20161201,장편,개봉,미국,"액션,드라마,어드벤처,전쟁",미국,액션,스테파노 밀라,,,,,,,,,,,
20166130,내 학생의 엄마,,2016,20160825,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,기대호,20154628,(주)영화사 사계절,,,,,,,,,
20162727,루돌프와 많이있어,Rudolf the Black Cat,2016,20161228,장편,개봉,일본,애니메이션,일본,애니메이션,유야마 쿠니히코,,,,,,,사카키바라 모토노리,,,,
20165625,학부형과 이성을 잃을때,Married woman tutor,2015,20161229,장편,개봉,일본,성인물(에로),일본,성인물(에로),에노모토 토시로,,,,,,,,,,,
20021261,타임 체인저,Time Changer,2002,20161229,장편,개봉,미국,SF,미국,SF,리치 크리스티아노,,,,,,,,,,,
20167803,잃어버린 지구 속으로,Journey to the Center of the Earth,2008,20161229,장편,개봉,미국,"어드벤처,액션,SF",미국,어드벤처,데이빗 존스,,,,,,,스콧 휠러,,,,
20167957,이너데몬스,Inner Demons,2014,20161229,장편,개봉,미국,"공포(호러),미스터리,스릴러",미국,공포(호러),세스 그로스먼,,,,,,,,,,,
20167923,스크림 더 데빌,Scream at the Devil,2016,20161229,장편,개봉,미국,"미스터리,스릴러",미국,미스터리,조셉 P. 스타츄라,,,,,,,,,,,
20168743,다윗과 골리앗,David and Goliath,2016,20161229,장편,개봉,미국,"액션,어드벤처",미국,액션,월리스 브라더스,,,,,,,,,,,
20168231,다빈치 트레져,The Da Vinci Treasure,2006,20161229,장편,개봉,미국,어드벤처,미국,어드벤처,피터 머비스,,,,,,,,,,,
20168127,검은 집: 죽음을 보는 눈,Dark House,2014,20161229,장편,개봉,미국,공포(호러),미국,공포(호러),빅터 살바,,,,,,,,,,,
20163993,슈퍼걸 : 미녀파이터,SUPERGIRL XXX : an Axel Braun Parody,2016,20161222,장편,개봉,미국,스릴러,미국,스릴러,악셀 브라운,,,,,,,,,,,
20163822,최후의 Z,Z for Zachariah,2015,20161228,장편,개봉,"아이슬란드,미국","드라마,SF,스릴러",아이슬란드,드라마,크레이그 조벨,,,,,,,,,,,
20168150,그녀의 황홀한 손놀림-마작,Touhino no angel,2016,20161227,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,오쿠 유주루,,,,,,,,,,,
20163903,리틀메딕: 몸속탐험대,The Little Medic: Secret Mission of the Bodynauts,2014,20161124,장편,개봉,독일,"애니메이션,가족",독일,애니메이션,피터 클라릿지,,,,,,,,,,,
20162609,인어공주 : 새로운 모험의 시작,The Little Mermaid : Attack of The Pirates,2015,20161103,장편,개봉,중국,애니메이션,중국,애니메이션,아담 추,,,,,,,,,,,
20167566,"금붕어, 여자",Bitter Honey,2016,20161110,장편,개봉,일본,미스터리,일본,미스터리,이시이 가쿠류,,,,,,,,,,,
20163962,잔예 - 살아서는 안되는 방,The Inerasable,2015,20160707,장편,개봉,일본,"공포(호러),미스터리",일본,공포(호러),나카무라 요시히로,,,,,,,,,,,
20160097,귀담백경,KIDAN PIECE OF DARKNESS,2015,20161019,장편,개봉,일본,공포(호러),일본,공포(호러),나카무라 요시히로,,,,,,,시라이시 코지,아사토 마리,오하타 하지메,이와사와 히로키,나이토 에이스케
20163887,핸즈 오브 스톤,Hands of stone,2016,20161208,장편,개봉,"미국,기타","드라마,액션",미국,드라마,조나단 자쿠보위즈,,,,,,,,,,,
20166140,리커버리,Recovery,2015,20161222,장편,개봉,미국,"스릴러,공포(호러)",미국,스릴러,대럴 위트,,,,,,,,,,,
20167887,하숙집 러브스토리,Miboujin Gesyuku-Sawamura Maya,2010,20161223,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,카에데,,,,,,,,,,,
20167888,내 동생의 아내 무삭제판,Miboujin Yabe Hisae,2012,20161223,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,카에데,,,,,,,,,,,
20167689,여비서,,2016,20161222,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,박범수,20063099,(주)케이알씨지,,,,,,,,,
20158705,서울야행,Midnight in seoul,2015,20160505,장편,개봉,한국,"코미디,멜로/로맨스,드라마",한국,코미디,권중목,20154728,주식회사 씨엠닉스,,,,,,,,,
20164750,내 이웃의 아내 (무삭제),,2016,20161124,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,정대만,20160821,블루스필름,,,,,,,,,
20167421,친구엄마: 서로의 엄마를 탐하다,Frustrated Wives,2015,20161222,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,사카모토 후토시,,,,,,,,,,,
20165610,일본 막장 불륜 호텔,Reencounter Love of forbidden adult,2016,20161222,장편,개봉,일본,성인물(에로),일본,성인물(에로),나리타 유스케,,,,,,,,,,,
20165607,유혹은 폭풍속으로,"At ""the temptation stormy night""",2016,20161222,장편,개봉,일본,성인물(에로),일본,성인물(에로),이마오카 신지,,,,,,,,,,,
20167738,더 인베이젼,INVASION OF THE POD PEOPLE,2007,20161221,장편,개봉,미국,"스릴러,SF,공포(호러)",미국,스릴러,저스틴 존스,,,,,,,,,,,
20166031,더 모델,The Model,2016,20161222,장편,개봉,덴마크,드라마,덴마크,드라마,매즈 매티슨,,,,,,,,,,,
20165537,av감독의 아내,Deep in Debt,2016,20161222,장편,개봉,일본,성인물(에로),일본,성인물(에로),쿠도 마사노리,,,,,,,,,,,
20166401,업 포 러브,Up for Love,2016,20161221,장편,개봉,프랑스,"멜로/로맨스,코미디",프랑스,멜로/로맨스,로랑 티라르,,,,,,,,,,,
20165285,극장판 도라에몽: 신 진구의 버스 오브 재팬,Doraemon The Movie : Nobita and The Birth of Japan,2016,20161221,장편,개봉,일본,애니메이션,일본,애니메이션,야쿠와 신노스케,,,,,,,,,,,
20167692,하숙집 누나의 욕정,Kidashi Miboujin Nakani hoshigaru bijukujotachi,2008,20161219,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,카에데,,,,,,,,,,,
20152371,"당신, 거기 있어줄래요",Will You Be There?,2016,20161214,장편,개봉,한국,"판타지,드라마",한국,판타지,홍지영,20100340,(주)수필름,,,,,,,,,
20166783,실버벨,Silver Bells,2013,20161215,장편,개봉,미국,코미디,미국,코미디,해롤드 크론크,,,,,,,,,,,
20162481,호두까기 인형: 장난감 왕국 대모험,The Nutcracker Sweet,2015,20161215,장편,개봉,페루,애니메이션,페루,애니메이션,에두와르도 슐츠,,,,,,,,,,,
20155805,뷰티풀 레이디스,Beautiful Ladies,2015,20161110,장편,개봉,프랑스,"드라마,범죄",프랑스,드라마,오드리 에스트루고,,,,,,,,,,,
20161763,"나, 다니엘 블레이크","I, Daniel Blake",2016,20161208,장편,개봉,영국,드라마,영국,드라마,켄 로치,,,,,,,,,,,
20163884,아기배달부 스토크,STORKS,2016,20161207,장편,개봉,미국,애니메이션,미국,애니메이션,니콜라스 스톨러,,,,,,,더그 스윗랜드,,,,
20164388,스노우타임,SNOWTIME!,2015,20161215,장편,개봉,캐나다,"애니메이션,가족",캐나다,애니메이션,장 프랑소아 풀리오,,,,,,,,,,,
20167284,섹스가 다이어트에 미치는 영향: 무삭제 확장판,,2016,20161215,장편,개봉,한국,"멜로/로맨스,코미디",한국,멜로/로맨스,최무연,20154968,(주)로드하우스,,,,,,,,,
20167302,아내의 애인2,Tonarinobijinzuma ~Naburaretaurei~,2013,20161216,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,크리센진,,,,,,,,,,,
20166765,아포칼립스: 지하세계,Labyrinthia,2016,20161216,장편,개봉,미국,"액션,SF",미국,액션,찰리 스티즈,,,,,,,,,,,
