movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors/0/peopleNm,companys/0/companyCd,companys/0/companyNm,directors/1/peopleNm,directors/2/peopleNm,directors/3/peopleNm,companys/1/companyCd,companys/1/companyNm,companys/2/companyCd,companys/2/companyNm,companys/3/companyCd,companys/3/companyNm
20158385,착한 처제,Nice Siser in Law,2015,20151119,장편,개봉,한국,드라마,한국,드라마,강훈,20158090,쟈비스미디어,,,,20158091,PK미디어크레이티브,,,,
20153261,폭풍정사,,2015,20150729,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,국영수,20142148,주식회사 대양미디어,,,,,,,,,
20142141,세상의 끝에서 커피 한잔,The Furthest End Awaits,2014,20151105,장편,개봉,"일본,대만",드라마,일본,드라마,치앙시우청,,,,,,,,,,,
20152368,인 허 플레이스,In Her Place,2015,20151217,장편,개봉,"한국,캐나다",드라마,한국,드라마,알버트 신,20158148,Timelapse pictures,,,,,,,,,
20141583,그들이 죽었다,We Will Be Ok,2014,20151210,장편,개봉,한국,"판타지,드라마",한국,판타지,백재호,20158188,사십이,,,,,,,,,
20157024,"실론, 세렌디피티",Ceylon Serendipity,2015,20151214,장편,개봉,한국,드라마,한국,드라마,권중목,20154728,주식회사 씨엠닉스,,,,,,,,,
20153503,시티즌포,Citizenfour,2014,20151119,장편,개봉,"미국,독일",다큐멘터리,미국,다큐멘터리,로라 포이트러스,,,,,,,,,,,
20152582,침묵의 시선,The Look of Silence,2014,20150903,장편,개봉,덴마크,다큐멘터리,덴마크,다큐멘터리,조슈아 오펜하이머,,,,,,,,,,,
20158909,미스트리스 아메리카,Mistress America,2015,20151210,장편,개봉,미국,"코미디,드라마",미국,코미디,노아 바움백,,,,,,,,,,,
20149957,쿠치의 여름,A Time in Quchi,2013,20151231,장편,개봉,대만,드라마,대만,드라마,장초치,,,,,,,,,,,
20156906,화끈하게 주는 젊은 애인,Ran En Bo,2008,20150212,장편,개봉,일본,성인물(에로),일본,성인물(에로),조조 히데오,,,,,,,,,,,
20149457,선지자의 밤,The Night of the Prophet,2014,20150910,장편,개봉,한국,드라마,한국,드라마,김성무,20100572,한국영화아카데미,,,,,,,,,
20142403,늙은 자전거,Old Bicycle,2015,20151112,장편,개봉,한국,"드라마,가족",한국,드라마,문희융,20157088,(주)영화사 북촌,,,,20157948,대국미디어그룹,20157949,한국방송예술교육진흥원 ,20157950,영화사 키노(주)
20125648,코인라커,Coin Locker,2015,20150528,장편,개봉,한국,드라마,한국,드라마,김태경,20101135,(주)씨타마운틴픽쳐스,,,,,,,,,
20150301,말하지 못한 비밀,Black Idols,2014,20151022,장편,개봉,한국,드라마,한국,드라마,송동윤,20141222,디와이엔터테인먼트 주식회사,,,,,,,,,
20157563,1944,1944,2015,20151223,장편,개봉,"에스토니아,핀란드","전쟁,액션,드라마",에스토니아,전쟁,엘모 누가넨,,,,,,,,,,,
20150663,음란한 유치장,Uzuku kizuato-Ryuchijou sei kokuhaku,2002,20151226,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,카츠야마 시게오,,,,,,,,,,,
20150605,여대생 살인기,Josidaisei satsujin report,2005,20151225,장편,개봉,일본,"드라마,멜로/로맨스,코미디",일본,드라마,조조 히데오,,,,,,,,,,,
20154141,스타워즈: 깨어난 포스,Star Wars : The Force Awakens,2015,20151217,장편,개봉,미국,"액션,어드벤처,판타지",미국,액션,J.J. 에이브럼스,,,,,,,,,,,
20148667,친애하는 지도자동지께,Dear Dictator ,2014,20151231,장편,개봉,한국,드라마,한국,드라마,이상우,20110901,이상우 필름,,,,,,,,,
20141703,불안한 외출,The Anxious Day Out,2015,20151210,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,김철민,20157448,다큐창작소,,,,,,,,,
20159960,슬픈남자,Sad Man,2015,20151210,장편,개봉,한국,액션,한국,액션,방현준,20140528,비에이치제이 시네마,,,,,,,,,
20150838,한양기방 명기전,,2015,20151230,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김민욱,20063099,(주)케이알씨지,,,,,,,,,
20159214,음란한 너만을 생각해,Be drowned in the sea of the lust,2014,20151230,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,타지리 유지,,,,,,,,,,,
20158954,연인들,Beloved Sisters,2014,20151231,장편,개봉,"독일,오스트리아 ,스위스",드라마,독일,드라마,도미니크 그라프,,,,,,,,,,,
20156047,나쁜 나라,Cruel State,2015,20151203,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,김진열,20158128,4.16 세월호 참사 시민기록위원회,이수정,정일건,,,,,,,
20154242,몬스터 호텔 2,Hotel Transylvania 2,2015,20151224,장편,개봉,미국,애니메이션,미국,애니메이션,젠디 타타코브스키,,,,,,,,,,,
20157191,위선자들,The Hypocrites,2015,20151126,장편,개봉,한국,드라마,한국,드라마,김진홍,20061772,(주)영화사메이플러스,,,,,,,,,
20158889,마카담 스토리,Macadam Stories,2015,20151224,장편,개봉,프랑스,드라마,프랑스,드라마,사무엘 벤쉬트리,,,,,,,,,,,
20157197,라스트 위치 헌터,The Last Witch Hunter,2015,20151230,장편,개봉,미국,"액션,어드벤처,판타지",미국,액션,브렉 에이즈너,,,,,,,,,,,
20150704,위기의 유부남: 만나는 여자마다 하고 싶어!,Unstoppable Scandals,2008,20151229,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,쿠도 마사노리,,,,,,,,,,,
20150379,3데이즈: 라스트 서바이벌,Three Days in Havana ,2013,20151224,장편,개봉,캐나다,"스릴러,코미디",캐나다,스릴러,길 벨로우스,,,,,,,,,,,
20150666,위험한 중독,,2015,20151224,장편,개봉,한국,드라마,한국,드라마,최율권희,20063187,㈜리필름,,,,,,,,,
20150392,살인게임,Terms & Condition,2015,20151224,장편,개봉,미국,"액션,스릴러",미국,액션,아눕 랜기,,,,,,,,,,,
20150752,스누피: 더 피너츠 무비,The Peanuts Movie,2015,20151224,장편,개봉,미국,"애니메이션,어드벤처,코미디",미국,애니메이션,스티브 마티노,,,,,,,,,,,
20150412,예쁜 여자가 섹스도 잘해,JOSYU611 ONNNATACHINOGYAK USYUU,2006,20151227,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,하지메 쇼우리,,,,,,,,,,,
20159540,다크 바이 눈,Dark By Noon,2013,20151221,장편,개봉,아일랜드,"드라마,SF,스릴러",아일랜드,드라마,알란 레오나드,,,마이클 오플라허티,,,,,,,,
20157591,강아지 삼총사,The Three Dogateers,2014,20151218,장편,개봉,미국,"애니메이션,어드벤처,가족",미국,애니메이션,제시 바겟,,,,,,,,,,,
20159656,유신의 미학,,2014,20151216,장편,개봉,한국,드라마,한국,드라마,김노경,20158328,마그넷 엔터테인먼터,,,,,,,,,
20152821,데싸우 댄서스,Dessau Dancers,2014,20151224,장편,개봉,독일,코미디,독일,코미디,장 마틴 샤프,,,,,,,,,,,
20157565,더 봄버 : 최강폭격부대,The Ballad About The Bomber,2011,20151217,장편,개봉,"러시아,우크라이나","전쟁,액션,드라마",러시아,전쟁,비탈리 보로비요브,,,,,,,,,,,
20150411,불륜 와이프와 맛있는 처녀,Daraku aru hitozumano tsuisekichousa,1992,20151226,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,짓소지 아키오,,,,,,,,,,,
20150384,러브인베를린,Posthumous,2014,20151217,장편,개봉,미국,"코미디,멜로/로맨스",미국,코미디,룰루 왕,,,,,,,,,,,
20159025,라다랜드,Laddaland,2011,20151217,장편,개봉,태국,공포(호러),태국,공포(호러),소폰 사크다피싯,,,,,,,,,,,
20157564,대명겁: 천하대전,Fall of Ming,2013,20151217,장편,개봉,중국,"전쟁,액션",중국,전쟁,왕 징,,,,,,,,,,,
20159686,색끈한 퓨전사극 심청야사,,2015,20151217,장편,개봉,한국,사극,한국,사극,강명진,20140746,고구마콘텐츠허브(주),,,,,,,,,
20159664,전원일기: 젖소농장새댁,,2015,20151215,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,한동호,20142128,주식회사 비엠미디어,,,,,,,,,
20150303,아기호랑이 루나의 대모험,A Tiger's Tail,2014,20151224,장편,개봉,미국,드라마,미국,드라마,마이클 J. 사나,,,,,,,,,,,
20150544,버스가이드의 젖은 속옷,Shinnin bus guide,2001,20151224,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,이마오카 신지,,,,,,,,,,,
20150665,내 생애 최악의 데이트,It's not a date,2014,20151224,장편,개봉,미국,코미디,미국,코미디,배리 폴락,,,,,,,,,,,
20159213,바로 밑에서 훔쳐보기,The desire of peeping,2014,20151223,장편,개봉,일본,성인물(에로),일본,성인물(에로),하세가와 쿠니히로,,,,,,,,,,,
20150623,컨트랙티드 2,Contracted: Phase 2,2015,20151223,장편,개봉,미국,공포(호러),미국,공포(호러),조쉬 포브스,,,,,,,,,,,
20153702,포켓몬 더 무비 XY 후파: 광륜의 초마신,Pokemon the Movie XY: Ring no Chomajin,2015,20151223,장편,개봉,일본,"애니메이션,어드벤처,판타지",일본,애니메이션,유야마 쿠니히코,,,,,,,,,,,
20150543,음란한 병원:전신마취,Psycho doctor,2000,20151223,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,사토 토시키,,,,,,,,,,,
20150643,악령의 재림 13-13-13,13/13/13,2013,20151223,장편,개봉,미국,공포(호러),미국,공포(호러),제임스 쿨렌 브레삭,,,,,,,,,,,
20158925,아틸라: 매직 스워드,Attila,2013,20151223,장편,개봉,미국,"액션,공포(호러),스릴러",미국,액션,엠마뉴엘 아이티어,,,,,,,,,,,
20150642,떡국열차 신드롬 무삭제판,Molester syndrome -sensitive skin-,2012,20151223,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,아키야마 요시오,,,,,,,,,,,
20159890,치한전차: 음란한 퇴근길,Undercover Work,2011,20151222,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,오쿠 와타루,,,,,,,,,,,
20150726,리벤지 포 졸리,Revenge for Jolly!,2012,20151222,장편,개봉,미국,"코미디,드라마",미국,코미디,차드 하볼드,,,,,,,,,,,
20158981,하나와 앨리스: 살인사건,The Case of Hana & Alice,2015,20150527,장편,개봉,일본,애니메이션,일본,애니메이션,이와이 슌지,,,,,,,,,,,
20157624,더 딥 블루 씨,The Deep Blue Sea,2012,20150423,장편,개봉,"영국,미국","멜로/로맨스,드라마",영국,멜로/로맨스,테렌스 데이비스,,,,,,,,,,,
20157750,프레셔,Pressure,2015,20151206,장편,개봉,영국,"공포(호러),스릴러",영국,공포(호러),론 스캘펠로,,,,,,,,,,,
20156907,엘사 앤 프레드,Elsa & Fred ,2014,20151206,장편,개봉,미국,"멜로/로맨스,코미디",미국,멜로/로맨스,마이클 래드포드,,,,,,,,,,,
20159909,다크 타이드,Dark Tide,2012,20151205,장편,개봉,"미국,남아프리카공화국","어드벤처,스릴러",미국,어드벤처,존 스톡웰,,,,,,,,,,,
20159027,카운트다운,Countdown,2012,20151203,장편,개봉,태국,"공포(호러),스릴러",태국,공포(호러),나타우트 푼프리야,,,,,,,,,,,
20150410,그녀와의 섹스는 맛있다,JOSYU-611-NNNATACHINOYAKATA,2006,20151220,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,하지메 쇼우리,,,,,,,,,,,
20159336,비디오 속 나의 비밀정사,God Damn!!,1991,20151219,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,진노 후토시,,,,,,,,,,,
20159112,크롬스컬: 레이드 투 레스트 2,Chromeskull: Laid to Rest 2,2011,20151203,장편,개봉,미국,공포(호러),미국,공포(호러),로버트 홀,,,,,,,,,,,
20159111,인투 더 다크,Into the Dark,2013,20151203,장편,개봉,미국,"공포(호러),드라마,멜로/로맨스",미국,공포(호러),마크 에드윈 로빈슨,,,,,,,,,,,
20158904,감금의 시간,,2015,20151203,장편,개봉,한국,"스릴러,드라마",한국,스릴러,김대성,20050029,마법사필름,,,,,,,,,
20157195,400 데이즈,400 Days,2015,20151202,장편,개봉,미국,"SF,스릴러",미국,SF,매트 오스터만,,,,,,,,,,,
20159507,세컨 찬스,A Second Chance,2014,20150611,장편,개봉,덴마크,드라마,덴마크,드라마,수잔 비에르,,,,,,,,,,,
20150414,에로닌자걸:정사,Kasumi syoujyohigidennsetu,2010,20151217,장편,개봉,일본,"멜로/로맨스,액션",일본,멜로/로맨스,카와사키 히로유키,,,,,,,,,,,
20157501,극적인 하룻밤,LOVE GUIDE FOR DUMPEES,2015,20151203,장편,개봉,한국,"멜로/로맨스,코미디",한국,멜로/로맨스,하기호,20155311,(주)연우무대,,,,20140909,(주)인사이드픽쳐스,,,,
20159215,백컨트리 - 야생곰의 습격,Backcountry,2015,20151216,장편,개봉,캐나다,"액션,스릴러",캐나다,액션,애덤 맥도날드,,,,,,,,,,,
20150465,데블핸드,Where the Devil Hides,2014,20151217,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),크리스티안 E.크리스티안센,,,,,,,,,,,
20159210,환자의 욕정풀기 - 간호사,Midnight consulting room special 3,2014,20151216,장편,개봉,일본,성인물(에로),일본,성인물(에로),카타오카 슈지,,,,,,,,,,,
20159209,하녀-기모노 섹스,Dirty talk of Japanese archipelago,2014,20151216,장편,개봉,일본,성인물(에로),일본,성인물(에로),하세가와 쿠니히로,,,,,,,,,,,
20159212,음란한 꽃의 여름,Inexperienced experience of the summer,2014,20151216,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,에노모토 토시로,,,,,,,,,,,
20159211,단지처 길들이기 - 유부녀,Man of the wife,2014,20151216,장편,개봉,일본,성인물(에로),일본,성인물(에로),타지리 유지,,,,,,,,,,,
20150562,팬,PAN,2015,20151008,장편,개봉,미국,"판타지,어드벤처",미국,판타지,조 라이트,,,,,,,,,,,
20153282,피케이: 별에서 온 얼간이,PK,2014,20150903,장편,개봉,인도,"코미디,드라마",인도,코미디,라즈쿠마르 히라니,,,,,,,,,,,
20159628,음란한 앵글 무삭제판,Story of molestation -Shame angle,2012,20151210,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,세키네 카즈미,,,,,,,,,,,
20159462,그룹섹스: 젊은 여사장과 남자직원들,Chikandensya_Tsurikawadenureuonnna,2012,20151210,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,야마우치 다이스케,,,,,,,,,,,
20150182,에리카의 극장괴담,Haunted Theater,2014,20151212,장편,개봉,일본,"공포(호러),스릴러",일본,공포(호러),에지리 다이,,,,,,,,,,,
20150162,음란한 채무 - 목소리,Billing Fraud,2015,20151212,장편,개봉,일본,드라마,일본,드라마,카이하라 쿠리스 료,,,,,,,,,,,
20156969,스트레인저랜드,Strangerland,2015,20150806,장편,개봉,"호주,아일랜드","미스터리,스릴러",호주,미스터리,킴 파란트,,,,,,,,,,,
20153521,이민자,The Immigrant,2013,20150903,장편,개봉,미국,"드라마,미스터리,멜로/로맨스",미국,드라마,제임스 그레이,,,,,,,,,,,
20136025,쥬라기 타임트랙,100 Million BC,2008,20151216,장편,개봉,미국,"액션,어드벤처,SF",미국,액션,그리프 퍼스트,,,,,,,,,,,
20150282,좀비들의 섬 - 데드 시즌,Dead Season,2014,20151216,장편,개봉,미국,"공포(호러),SF",미국,공포(호러),애덤 디요,,,,,,,,,,,
20150283,인류 멸종 - 좀비 바이러스,Anger of the Dead,2015,20151216,장편,개봉,캐나다,"액션,스릴러,공포(호러)",캐나다,액션,프란시스코 피콘,,,,,,,,,,,
20150043,풍만한 하숙집 여주인,Fujisaki saya no Miboujin gesyuku,2011,20151215,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,카에데,,,,,,,,,,,
20158151,황진이,,2015,20151210,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,신정균,20137595,드림로드,,,,,,,,,
20158240,한양 기방 춘향뎐,,2015,20151126,장편,개봉,한국,"멜로/로맨스,사극",한국,멜로/로맨스,김민욱,20063099,(주)케이알씨지,,,,,,,,,
20158492,진격의 거인: 자유의 날개,Attack on Titan: The Wings of Freedom,2015,20151210,장편,개봉,일본,"애니메이션,판타지",일본,애니메이션,아라키 테츠로,,,,,,,,,,,
20157065,맥베스,Macbeth,2015,20151203,장편,개봉,"영국,프랑스,미국",드라마,영국,드라마,저스틴 커젤,,,,,,,,,,,
20156754,사일런트 하트,Silent Heart,2014,20151119,장편,개봉,덴마크,"가족,드라마",덴마크,가족,빌 어거스트,,,,,,,,,,,
20157998,트립 투 잉글랜드,The Trip,2010,20151126,장편,개봉,영국,"코미디,드라마",영국,코미디,마이클 윈터바텀,,,,,,,,,,,
20155602,라이프,Life,2015,20151015,장편,개봉,"캐나다,독일,오스트리아 ,미국",드라마,캐나다,드라마,안톤 코르빈,,,,,,,,,,,
20155690,프리덤,Freedom,2014,20151119,장편,개봉,미국,"드라마,가족",미국,드라마,피터 쿠센스,,,,,,,,,,,
20156353,설지,Sunshine,2015,20151126,장편,개봉,한국,드라마,한국,드라마,박진순,20158108,(주)영화사 통 ,,,,20122575,이달투,20103809,(주)미로비젼,,
20156925,재키 앤 라이언,Jackie & Ryan,2015,20151119,장편,개봉,미국,드라마,미국,드라마,아미 카난 만,,,,,,,,,,,
20156962,맹글혼,Manglehorn,2015,20151126,장편,개봉,미국,드라마,미국,드라마,데이빗 고든 그린,,,,,,,,,,,
20156755,마농,MANON,2015,20151021,장편,개봉,프랑스,공연,프랑스,공연,케네스 맥밀란,,,,,,,,,,,
20159786,노리개가 된 아내,Jisuroku onna no hanzai 3 2015,2015,20151214,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,카이하라 쿠리스 료,,,,,,,,,,,
20159740,무녀의 탐스러운 육체,Chiyome takeda kunoichi ninpouden,2015,20151211,장편,개봉,일본,"멜로/로맨스,액션",일본,멜로/로맨스,카와사키 히로유키,,,,,,,,,,,
20153031,"서툴지만, 사랑",MIRACLE: Devil Claus' Love and Magic,2014,20151210,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,이누도 잇신,,,,,,,,,,,
20155202,레전드,Legend,2015,20151210,장편,개봉,"프랑스,영국","액션,범죄,드라마",프랑스,액션,브라이언 헬겔랜드,,,,,,,,,,,
20156050,우리가 사랑한 시간,Breathe In,2013,20151112,장편,개봉,미국,멜로/로맨스,미국,멜로/로맨스,드레이크 도리머스,,,,,,,,,,,
20141081,울보 권투부,A Crybaby Boxing Club,2014,20151029,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,이일하,20157748,exposed film,,,,,,,,,
20149299,파일 : 4022일의 사육,The File,2014,20151210,장편,개봉,한국,"미스터리,스릴러",한국,미스터리,박용집,20130183,활동사진,,,,,,,,,
20156275,파더 앤 도터,Fathers and Daughters,2015,20151210,장편,개봉,"미국,이탈리아",드라마,미국,드라마,가브리엘 무치노,,,,,,,,,,,
20159604,지구 최후의 날 2015,Rapture,2014,20151210,장편,개봉,미국,"SF,액션,스릴러",미국,SF,리차드 로리,,,,,,,,,,,
20157096,보루토 - 나루토 더 무비,BORUTO NARUTO THE MOVIE,2015,20151210,장편,개봉,일본,애니메이션,일본,애니메이션,야마시타 히로유키,,,,,,,,,,,
20155725,리틀 보이,Little Boy,2015,20151210,장편,개봉,"미국,멕시코","드라마,전쟁",미국,드라마,알레한드로 몬테베르드,,,,,,,,,,,
20156166,나를 미치게 하는 여자,Trainwreck,2015,20151210,장편,개봉,미국,"코미디,멜로/로맨스",미국,코미디,주드 아패토우,,,,,,,,,,,
20159197,아내의 젖은 신음,The true intention of the body wife of the woman whom the man does not know,2014,20151209,장편,개봉,일본,성인물(에로),일본,성인물(에로),카네다 사토시,,,,,,,,,,,
20159198,나어떡해-형수님,My brother's wife / Irregular fruits,2014,20151209,장편,개봉,일본,성인물(에로),일본,성인물(에로),하세가와 쿠니히로,,,,,,,,,,,
20159200,귀여운 연하남 - 이리와,A lover is friend of sons,2014,20151209,장편,개봉,일본,성인물(에로),일본,성인물(에로),에노모토 토시로,,,,,,,,,,,
20159511,하숙집: 음란한 사생활,Miboujin gesyuku kazami nagisa,2011,20151209,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,카에데,,,,,,,,,,,
